Date,Ticker,% Drop,Open,Close,Recovery Date 50%,Recovery Date 75%,Recovery Date 90%,Best Recovery % Achieved,Recovery Quality,Headline Tags,Headline Link
2025-01-28,MU,-4.71,92.49,88.14,2025-01-30,2025-01-30,2025-01-30,4.25,Full Recovery (90%+),unknown,unknown
2025-01-28,NVR,-4.84,8474.24,8064.09,,,,0.19,Poor Recovery (<50%),unknown,unknown
2025-01-28,PWR,-5.6,311.3,293.87,2025-01-30,2025-01-30,2025-02-06,1.05,Full Recovery (90%+),unknown,unknown
2025-01-28,SMCI,-4.28,29.44,28.18,2025-02-04,2025-02-04,2025-02-05,21.92,Full Recovery (90%+),unknown,unknown
2025-01-28,SO,-3.02,85.42,82.84,2025-01-30,2025-02-10,2025-02-11,1.26,Full Recovery (90%+),unknown,unknown
2025-01-28,STX,-3.61,103.18,99.46,2025-02-18,2025-02-18,,0.75,Good Recovery (75-90%),unknown,unknown
2025-01-28,WBA,-3.37,11.27,10.89,2025-01-29,2025-01-29,2025-01-29,1.5,Full Recovery (90%+),unknown,unknown
2025-01-29,BA,-3.05,179.13,173.66,2025-01-30,2025-01-30,2025-01-30,2.3,Full Recovery (90%+),unknown,unknown
2025-01-29,DAY,-3.38,73.9,71.4,,,,0.14,Poor Recovery (<50%),unknown,unknown
2025-01-29,DHR,-4.8,234.66,223.39,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-29,EG,-3.04,360.52,349.55,,,,0.05,Poor Recovery (<50%),unknown,unknown
2025-01-29,ENPH,-4.14,63.5,60.87,2025-01-31,2025-02-03,2025-02-03,2.14,Full Recovery (90%+),unknown,unknown
2025-01-29,GLW,-9.64,54.8,49.52,2025-02-05,,,0.73,Partial Recovery (50-75%),unknown,unknown
2025-01-29,JNPR,-3.17,36.08,34.94,2025-02-05,2025-02-05,2025-02-12,1.22,Full Recovery (90%+),unknown,unknown
2025-01-29,LII,-4.07,630.0,604.33,2025-02-13,2025-02-18,2025-02-18,1.82,Full Recovery (90%+),unknown,unknown
2025-01-29,MRNA,-5.91,43.28,40.72,,,,0.12,Poor Recovery (<50%),unknown,unknown
2025-01-29,NSC,-3.02,263.32,255.36,,,,0.38,Poor Recovery (<50%),unknown,unknown
2025-01-29,PANW,-3.9,192.94,185.42,2025-02-07,2025-02-07,2025-02-07,3.04,Full Recovery (90%+),unknown,unknown
2025-01-29,PAYC,-3.08,212.65,206.11,2025-02-13,2025-02-13,2025-02-18,1.48,Full Recovery (90%+),unknown,unknown
2025-01-30,AMP,-5.77,579.81,546.33,,,,0.09,Poor Recovery (<50%),unknown,unknown
2025-01-30,BX,-5.44,186.41,176.28,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-30,CMCSA,-3.4,34.11,32.95,2025-02-05,2025-02-06,2025-02-06,2.76,Full Recovery (90%+),unknown,unknown
2025-01-30,EIX,-4.05,55.49,53.24,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-30,HPE,-3.9,21.87,21.02,2025-02-14,2025-02-19,,0.77,Good Recovery (75-90%),unknown,unknown
2025-01-30,JNPR,-3.7,35.48,34.17,2025-02-04,2025-02-04,2025-02-04,1.64,Full Recovery (90%+),unknown,unknown
2025-01-30,MPC,-3.14,153.93,149.1,2025-02-04,2025-02-04,2025-02-04,1.9,Full Recovery (90%+),unknown,unknown
2025-01-30,VLO,-5.89,143.89,135.42,2025-02-04,2025-02-04,,0.89,Good Recovery (75-90%),unknown,unknown
2025-01-31,AAPL,-4.53,246.92,235.74,2025-02-13,2025-02-14,2025-02-20,0.9,Full Recovery (90%+),unknown,unknown
2025-01-31,ALGN,-3.19,226.34,219.11,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-31,APA,-3.65,22.39,21.58,2025-02-04,2025-02-10,2025-02-10,2.04,Full Recovery (90%+),unknown,unknown
2025-01-31,CCL,-3.01,28.53,27.67,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-31,CEG,-3.85,311.42,299.42,2025-02-03,2025-02-05,2025-02-05,2.13,Full Recovery (90%+),unknown,unknown
2025-01-31,CHRW,-3.36,102.3,98.86,,,,0.4,Poor Recovery (<50%),unknown,unknown
2025-01-31,CHTR,-4.23,360.75,345.49,2025-02-06,2025-02-13,2025-02-13,1.15,Full Recovery (90%+),unknown,unknown
2025-01-31,DECK,-9.56,196.1,177.36,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-31,FANG,-3.05,168.34,163.21,,,,0.38,Poor Recovery (<50%),unknown,unknown
2025-01-31,GEV,-3.29,385.27,372.6,2025-02-10,2025-02-10,2025-02-10,0.96,Full Recovery (90%+),unknown,unknown
2025-01-31,HES,-4.4,144.94,138.56,2025-02-04,2025-02-10,2025-02-10,1.86,Full Recovery (90%+),unknown,unknown
2025-01-31,INTC,-3.33,20.1,19.43,2025-02-10,2025-02-11,2025-02-11,11.88,Full Recovery (90%+),unknown,unknown
2025-01-31,LVS,-4.2,47.56,45.56,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-31,MRNA,-4.29,41.19,39.42,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-31,OXY,-3.2,47.95,46.41,2025-02-04,2025-02-10,2025-02-10,3.53,Full Recovery (90%+),unknown,unknown
2025-01-31,RCL,-3.2,274.45,265.67,,,,0.41,Poor Recovery (<50%),unknown,unknown
2025-01-31,RL,-3.03,256.57,248.79,2025-02-06,2025-02-06,2025-02-06,4.74,Full Recovery (90%+),unknown,unknown
2025-01-31,RMD,-8.46,257.42,235.65,,,,0.29,Poor Recovery (<50%),unknown,unknown
2025-01-31,TRGP,-4.32,205.69,196.8,2025-02-03,2025-02-05,2025-02-10,1.52,Full Recovery (90%+),unknown,unknown
2025-01-31,UAL,-3.46,109.63,105.84,2025-02-04,2025-02-06,,0.87,Good Recovery (75-90%),unknown,unknown
2025-01-31,URI,-3.01,779.75,756.26,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-01-31,VST,-3.98,174.7,167.74,2025-02-05,,,0.51,Partial Recovery (50-75%),unknown,unknown
2025-01-31,WYNN,-3.07,89.35,86.61,2025-02-14,2025-02-18,2025-02-18,2.41,Full Recovery (90%+),unknown,unknown
2025-01-31,XOM,-3.36,109.57,105.88,2025-02-04,2025-02-04,2025-02-10,1.66,Full Recovery (90%+),unknown,unknown
2025-02-03,BEN,-5.82,21.63,20.38,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-02-03,BLK,-3.86,1048.76,1008.25,,,,0.05,Poor Recovery (<50%),unknown,unknown
2025-02-03,FDX,-3.96,256.14,246.0,2025-02-06,2025-02-06,2025-02-06,2.07,Full Recovery (90%+),unknown,unknown
2025-02-03,MRNA,-4.34,38.21,36.55,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-03,ODFL,-3.23,187.83,181.76,2025-02-05,2025-02-05,2025-02-05,4.48,Full Recovery (90%+),unknown,unknown
2025-02-04,CLX,-3.76,152.68,146.94,2025-02-20,2025-02-20,2025-02-21,1.56,Full Recovery (90%+),unknown,unknown
2025-02-04,D,-3.18,55.07,53.32,2025-02-10,2025-02-10,2025-02-11,1.96,Full Recovery (90%+),unknown,unknown
2025-02-04,EL,-9.19,76.13,69.14,2025-02-24,2025-02-24,,0.8,Good Recovery (75-90%),unknown,unknown
2025-02-04,IT,-4.82,574.84,547.16,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-04,J,-4.61,140.11,133.66,,,,0.06,Poor Recovery (<50%),unknown,unknown
2025-02-04,KKR,-7.77,161.67,149.11,,,,0.36,Poor Recovery (<50%),unknown,unknown
2025-02-04,MRNA,-6.77,36.65,34.17,2025-02-18,,,0.7,Partial Recovery (50-75%),unknown,unknown
2025-02-04,PYPL,-5.51,82.26,77.72,,,,0.33,Poor Recovery (<50%),unknown,unknown
2025-02-04,SYF,-4.06,68.71,65.92,2025-02-05,2025-02-06,,0.82,Good Recovery (75-90%),unknown,unknown
2025-02-05,CDW,-7.53,222.16,205.44,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-05,CF,-3.87,92.72,89.13,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-05,DIS,-4.46,115.7,110.54,,,,0.3,Poor Recovery (<50%),unknown,unknown
2025-02-05,EL,-4.43,68.67,65.62,2025-02-10,2025-02-10,2025-02-10,2.99,Full Recovery (90%+),unknown,unknown
2025-02-05,ENPH,-4.72,68.5,65.27,,,,0.38,Poor Recovery (<50%),unknown,unknown
2025-02-05,FSLR,-4.29,169.64,162.37,2025-02-06,2025-02-07,,0.82,Good Recovery (75-90%),unknown,unknown
2025-02-05,IEX,-5.08,208.16,197.58,,,,0.16,Poor Recovery (<50%),unknown,unknown
2025-02-05,MKTX,-4.31,206.19,197.29,,,,0.37,Poor Recovery (<50%),unknown,unknown
2025-02-05,MTCH,-3.78,34.69,33.38,2025-02-06,2025-02-06,2025-02-18,1.25,Full Recovery (90%+),unknown,unknown
2025-02-05,TECH,-5.08,79.19,75.16,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-05,UBER,-3.04,66.5,64.48,2025-02-06,2025-02-06,2025-02-06,8.42,Full Recovery (90%+),unknown,unknown
2025-02-05,VLTO,-4.85,100.57,95.7,2025-02-06,2025-02-10,2025-02-25,0.99,Full Recovery (90%+),unknown,unknown
2025-02-06,AFL,-3.06,105.74,102.51,2025-02-19,2025-02-25,2025-02-25,1.52,Full Recovery (90%+),unknown,unknown
2025-02-06,ALGN,-3.99,227.46,218.38,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-06,AMGN,-3.78,307.01,295.39,2025-02-21,2025-02-24,2025-02-24,1.74,Full Recovery (90%+),unknown,unknown
2025-02-06,APA,-3.35,22.03,21.29,2025-02-10,2025-02-10,2025-02-10,2.64,Full Recovery (90%+),unknown,unknown
2025-02-06,BKR,-4.9,49.16,46.75,,,,0.18,Poor Recovery (<50%),unknown,unknown
2025-02-06,CF,-6.64,89.55,83.6,,,,0.48,Poor Recovery (<50%),unknown,unknown
2025-02-06,CTRA,-3.04,28.02,27.17,2025-02-10,2025-02-10,2025-02-10,1.62,Full Recovery (90%+),unknown,unknown
2025-02-06,DVN,-3.1,34.25,33.18,2025-02-10,2025-02-10,2025-02-11,4.79,Full Recovery (90%+),unknown,unknown
2025-02-06,EIX,-3.03,51.95,50.38,2025-02-12,2025-02-12,2025-02-12,0.96,Full Recovery (90%+),unknown,unknown
2025-02-06,EL,-3.05,65.96,63.95,2025-02-10,2025-02-10,2025-02-10,5.37,Full Recovery (90%+),unknown,unknown
2025-02-06,EQT,-3.18,52.96,51.28,2025-02-10,2025-02-10,2025-02-10,1.76,Full Recovery (90%+),unknown,unknown
2025-02-06,FANG,-3.74,165.08,158.91,,,,0.33,Poor Recovery (<50%),unknown,unknown
2025-02-06,GL,-3.34,123.86,119.73,2025-02-07,2025-02-07,2025-02-18,1.04,Full Recovery (90%+),unknown,unknown
2025-02-06,HAL,-3.7,26.27,25.3,2025-02-10,2025-02-11,2025-02-11,1.54,Full Recovery (90%+),unknown,unknown
2025-02-06,HCA,-3.65,336.07,323.8,2025-02-25,,,0.69,Partial Recovery (50-75%),unknown,unknown
2025-02-06,HII,-6.68,169.86,158.51,2025-02-07,2025-02-07,2025-02-19,1.59,Full Recovery (90%+),unknown,unknown
2025-02-06,HOLX,-3.75,68.0,65.45,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-06,HUM,-3.34,288.29,278.66,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-06,IBM,-3.63,261.24,251.76,2025-02-13,2025-02-13,2025-02-14,1.37,Full Recovery (90%+),unknown,unknown
2025-02-06,IQV,-3.73,218.1,209.96,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-06,KMI,-3.36,27.71,26.78,,,,0.31,Poor Recovery (<50%),unknown,unknown
2025-02-06,KVUE,-3.58,20.33,19.61,2025-02-07,2025-02-10,2025-02-10,5.17,Full Recovery (90%+),unknown,unknown
2025-02-06,LVS,-3.11,43.43,42.07,2025-02-14,2025-02-14,2025-02-14,2.25,Full Recovery (90%+),unknown,unknown
2025-02-06,MKTX,-3.68,208.19,200.52,,,,0.01,Poor Recovery (<50%),unknown,unknown
2025-02-06,MOS,-5.43,27.75,26.25,2025-02-10,,,0.62,Partial Recovery (50-75%),unknown,unknown
2025-02-06,MPC,-3.84,157.1,151.06,2025-02-11,2025-02-18,2025-02-18,1.19,Full Recovery (90%+),unknown,unknown
2025-02-06,MRNA,-4.52,35.2,33.61,2025-02-18,2025-02-18,2025-02-18,1.44,Full Recovery (90%+),unknown,unknown
2025-02-06,NKE,-4.65,74.86,71.38,2025-02-18,2025-02-18,2025-02-18,2.85,Full Recovery (90%+),unknown,unknown
2025-02-06,NWS,-5.75,34.86,32.85,2025-02-10,2025-02-14,2025-02-14,1.01,Full Recovery (90%+),unknown,unknown
2025-02-06,PTC,-6.1,182.76,171.61,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-06,RL,-4.33,284.45,272.14,2025-02-14,2025-02-14,2025-02-18,1.1,Full Recovery (90%+),unknown,unknown
2025-02-06,TPL,-4.39,1398.43,1337.08,2025-02-10,2025-02-18,2025-02-18,1.5,Full Recovery (90%+),unknown,unknown
2025-02-06,TPR,-6.32,87.37,81.85,2025-02-12,2025-02-13,2025-02-14,1.26,Full Recovery (90%+),unknown,unknown
2025-02-06,TRGP,-3.35,205.88,198.98,2025-02-10,2025-02-10,2025-02-10,1.64,Full Recovery (90%+),unknown,unknown
2025-02-06,VLO,-5.21,141.67,134.29,2025-02-18,,,0.66,Partial Recovery (50-75%),unknown,unknown
2025-02-07,ALGN,-3.52,218.23,210.55,,,,0.19,Poor Recovery (<50%),unknown,unknown
2025-02-07,AVGO,-4.31,234.29,224.19,2025-02-10,2025-02-10,2025-02-10,1.13,Full Recovery (90%+),unknown,unknown
2025-02-07,BLDR,-3.29,159.17,153.93,,,,0.43,Poor Recovery (<50%),unknown,unknown
2025-02-07,CDW,-3.88,199.1,191.38,,,,0.32,Poor Recovery (<50%),unknown,unknown
2025-02-07,CPAY,-3.94,391.28,375.86,2025-02-18,,,0.7,Partial Recovery (50-75%),unknown,unknown
2025-02-07,DHI,-4.39,134.92,129.0,2025-02-25,,,0.53,Partial Recovery (50-75%),unknown,unknown
2025-02-07,EMR,-3.02,127.7,123.85,2025-02-10,,,0.66,Partial Recovery (50-75%),unknown,unknown
2025-02-07,ENPH,-4.03,66.2,63.53,2025-02-18,2025-02-18,2025-02-19,1.06,Full Recovery (90%+),unknown,unknown
2025-02-07,HON,-3.06,210.87,204.43,2025-02-19,2025-02-19,2025-02-21,1.31,Full Recovery (90%+),unknown,unknown
2025-02-07,LEN,-3.62,125.93,121.38,2025-02-11,,,0.65,Partial Recovery (50-75%),unknown,unknown
2025-02-07,LULU,-3.87,414.14,398.1,,,,0.1,Poor Recovery (<50%),unknown,unknown
2025-02-07,MHK,-3.74,125.0,120.33,,,,0.15,Poor Recovery (<50%),unknown,unknown
2025-02-07,MTD,-3.37,1438.46,1390.0,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-07,MU,-3.44,95.47,92.18,2025-02-10,2025-02-10,2025-02-10,4.4,Full Recovery (90%+),unknown,unknown
2025-02-07,NCLH,-3.5,28.32,27.33,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-07,PAYC,-3.72,207.13,199.43,2025-02-10,2025-02-12,2025-02-12,2.59,Full Recovery (90%+),unknown,unknown
2025-02-07,PHM,-3.09,109.02,105.65,,,,0.46,Poor Recovery (<50%),unknown,unknown
2025-02-07,TECH,-3.81,75.6,72.72,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-07,TPR,-3.77,83.17,80.03,2025-02-12,2025-02-12,2025-02-12,2.8,Full Recovery (90%+),unknown,unknown
2025-02-07,ULTA,-3.9,390.0,374.79,,,,0.1,Poor Recovery (<50%),unknown,unknown
2025-02-07,ZBRA,-3.37,376.12,363.44,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-10,ALB,-3.36,77.32,74.72,2025-02-12,2025-02-13,2025-02-13,3.27,Full Recovery (90%+),unknown,unknown
2025-02-10,DASH,-3.05,198.69,192.63,2025-02-12,2025-02-12,2025-02-12,3.42,Full Recovery (90%+),unknown,unknown
2025-02-10,DECK,-4.2,168.73,161.65,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-10,FSLR,-4.15,169.94,162.89,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-02-10,INCY,-6.45,73.01,68.3,2025-02-18,2025-02-21,2025-02-24,1.3,Full Recovery (90%+),unknown,unknown
2025-02-10,MRNA,-3.42,33.0,31.87,2025-02-14,2025-02-14,2025-02-14,3.57,Full Recovery (90%+),unknown,unknown
2025-02-10,MTD,-3.56,1390.0,1340.49,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-10,NCLH,-3.53,27.46,26.49,2025-02-18,,,0.73,Partial Recovery (50-75%),unknown,unknown
2025-02-10,ON,-7.66,50.94,47.04,2025-02-12,2025-02-12,2025-02-13,2.23,Full Recovery (90%+),unknown,unknown
2025-02-10,REGN,-3.37,713.53,689.47,2025-02-24,2025-02-24,2025-02-24,1.41,Full Recovery (90%+),unknown,unknown
2025-02-10,RJF,-3.08,166.98,161.84,,,,0.1,Poor Recovery (<50%),unknown,unknown
2025-02-10,SYF,-3.72,68.05,65.52,,,,0.03,Poor Recovery (<50%),unknown,unknown
2025-02-11,FICO,-3.44,1861.27,1797.17,2025-02-26,2025-02-26,2025-02-26,1.39,Full Recovery (90%+),unknown,unknown
2025-02-11,HUM,-5.95,272.73,256.5,2025-02-19,2025-02-20,,0.86,Good Recovery (75-90%),unknown,unknown
2025-02-11,LDOS,-6.72,147.07,137.19,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-11,MOH,-4.75,286.69,273.06,2025-02-19,2025-02-19,2025-02-19,2.45,Full Recovery (90%+),unknown,unknown
2025-02-11,PLTR,-3.33,116.5,112.62,2025-02-12,2025-02-12,2025-02-12,3.09,Full Recovery (90%+),unknown,unknown
2025-02-11,SMCI,-4.88,40.59,38.61,2025-02-12,2025-02-13,2025-02-13,10.93,Full Recovery (90%+),unknown,unknown
2025-02-11,TSLA,-5.0,345.8,328.5,2025-02-13,2025-02-13,2025-02-13,1.85,Full Recovery (90%+),unknown,unknown
2025-02-11,WBA,-3.21,9.67,9.36,2025-02-13,2025-02-13,2025-02-13,6.52,Full Recovery (90%+),unknown,unknown
2025-02-12,CF,-3.88,83.94,80.68,2025-02-14,2025-02-18,2025-02-19,0.96,Full Recovery (90%+),unknown,unknown
2025-02-12,CTRA,-3.16,28.23,27.34,2025-02-19,2025-02-19,2025-02-19,1.36,Full Recovery (90%+),unknown,unknown
2025-02-12,FANG,-3.55,160.06,154.37,2025-02-19,2025-02-19,2025-02-20,1.16,Full Recovery (90%+),unknown,unknown
2025-02-12,MPC,-3.14,153.16,148.36,2025-02-13,2025-02-13,2025-02-13,2.06,Full Recovery (90%+),unknown,unknown
2025-02-12,SMCI,-6.19,42.3,39.68,2025-02-13,2025-02-13,2025-02-13,7.85,Full Recovery (90%+),unknown,unknown
2025-02-12,VLO,-3.17,135.2,130.91,2025-02-14,2025-02-14,2025-02-14,1.92,Full Recovery (90%+),unknown,unknown
2025-02-13,CSCO,-3.42,65.66,63.42,,,,0.46,Poor Recovery (<50%),unknown,unknown
2025-02-13,DAL,-3.64,66.32,63.9,2025-02-14,,,0.55,Partial Recovery (50-75%),unknown,unknown
2025-02-13,GNRC,-3.64,152.38,146.83,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-13,GPN,-4.07,108.26,103.85,2025-02-18,,,0.66,Partial Recovery (50-75%),unknown,unknown
2025-02-13,HUM,-3.48,261.13,252.05,2025-02-19,2025-02-19,2025-02-19,2.02,Full Recovery (90%+),unknown,unknown
2025-02-13,IRM,-6.33,100.77,94.39,,,,0.02,Poor Recovery (<50%),unknown,unknown
2025-02-13,LDOS,-4.13,135.87,130.26,2025-03-05,,,0.54,Partial Recovery (50-75%),unknown,unknown
2025-02-13,NOC,-3.64,470.15,453.03,2025-03-03,2025-03-03,2025-03-03,1.29,Full Recovery (90%+),unknown,unknown
2025-02-13,PWR,-3.17,300.28,290.75,,,,0.13,Poor Recovery (<50%),unknown,unknown
2025-02-13,UAL,-3.23,104.26,100.89,2025-02-14,2025-02-14,2025-02-14,1.67,Full Recovery (90%+),unknown,unknown
2025-02-13,ULTA,-3.88,375.0,360.44,2025-02-18,,,0.57,Partial Recovery (50-75%),unknown,unknown
2025-02-13,WST,-18.34,243.84,199.11,2025-02-27,2025-03-06,,0.75,Good Recovery (75-90%),unknown,unknown
2025-02-14,AMAT,-3.23,174.44,168.81,2025-02-19,2025-02-19,2025-02-20,1.28,Full Recovery (90%+),unknown,unknown
2025-02-14,BMY,-3.8,55.43,53.32,2025-02-19,2025-02-20,2025-02-21,3.38,Full Recovery (90%+),unknown,unknown
2025-02-14,CBOE,-3.4,209.45,202.33,2025-02-18,2025-02-19,2025-02-19,1.77,Full Recovery (90%+),unknown,unknown
2025-02-14,COO,-5.12,92.85,88.1,2025-02-26,,,0.75,Partial Recovery (50-75%),unknown,unknown
2025-02-14,FRT,-5.8,110.25,103.85,,,,0.09,Poor Recovery (<50%),unknown,unknown
2025-02-14,GDDY,-6.45,194.75,182.19,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-14,IDXX,-4.12,463.63,444.53,2025-02-24,2025-02-24,2025-02-24,1.0,Full Recovery (90%+),unknown,unknown
2025-02-14,INTC,-3.12,24.36,23.6,2025-02-18,2025-02-18,2025-02-18,4.99,Full Recovery (90%+),unknown,unknown
2025-02-14,KIM,-3.41,22.31,21.55,,,,0.39,Poor Recovery (<50%),unknown,unknown
2025-02-14,LULU,-6.82,393.52,366.68,,,,0.21,Poor Recovery (<50%),unknown,unknown
2025-02-14,MGM,-3.4,41.21,39.81,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-14,MSI,-6.99,469.81,436.99,,,,0.06,Poor Recovery (<50%),unknown,unknown
2025-02-14,NOC,-3.27,451.72,436.94,2025-02-21,2025-02-25,2025-02-25,3.36,Full Recovery (90%+),unknown,unknown
2025-02-14,PG,-4.06,168.74,161.88,2025-02-19,2025-02-21,2025-02-21,1.89,Full Recovery (90%+),unknown,unknown
2025-02-14,REG,-3.53,74.27,71.65,2025-02-24,2025-02-24,2025-02-25,2.04,Full Recovery (90%+),unknown,unknown
2025-02-14,RMD,-3.67,241.86,232.98,,,,0.36,Poor Recovery (<50%),unknown,unknown
2025-02-14,WAB,-3.85,195.47,187.95,2025-02-19,,,0.68,Partial Recovery (50-75%),unknown,unknown
2025-02-14,ZTS,-3.94,163.43,156.99,2025-02-24,2025-02-24,2025-02-24,2.01,Full Recovery (90%+),unknown,unknown
2025-02-18,ALLE,-3.86,130.41,125.38,2025-02-25,2025-02-25,2025-03-07,1.27,Full Recovery (90%+),unknown,unknown
2025-02-18,BLDR,-3.8,153.79,147.95,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-18,CMG,-3.91,56.71,54.49,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-18,MGM,-4.2,39.74,38.07,,,,0.16,Poor Recovery (<50%),unknown,unknown
2025-02-19,AXON,-15.23,700.0,593.42,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-19,CDNS,-3.92,285.22,274.04,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-19,CSX,-3.34,33.39,32.28,,,,0.04,Poor Recovery (<50%),unknown,unknown
2025-02-19,NSC,-3.07,256.93,249.05,,,,0.05,Poor Recovery (<50%),unknown,unknown
2025-02-19,PLTR,-9.53,123.86,112.06,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-19,SNPS,-3.89,521.27,500.98,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-19,TKO,-3.1,171.44,166.12,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-19,WST,-4.03,211.0,202.49,2025-02-21,2025-02-21,2025-02-21,3.56,Full Recovery (90%+),unknown,unknown
2025-02-20,AXON,-6.75,581.0,541.81,2025-02-26,2025-02-26,,0.78,Good Recovery (75-90%),unknown,unknown
2025-02-20,CCL,-4.03,25.59,24.56,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,CF,-3.08,82.81,80.26,,,,0.3,Poor Recovery (<50%),unknown,unknown
2025-02-20,DASH,-3.93,210.53,202.25,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,DVA,-5.12,153.8,145.92,2025-03-10,2025-03-10,,0.76,Good Recovery (75-90%),unknown,unknown
2025-02-20,EPAM,-4.36,235.34,225.07,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,GEV,-4.1,374.77,359.41,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,GRMN,-4.21,238.22,228.19,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,GS,-3.86,664.73,639.09,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,JPM,-4.26,276.97,265.17,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,MRNA,-6.9,36.23,33.73,2025-02-21,2025-03-07,,0.89,Good Recovery (75-90%),unknown,unknown
2025-02-20,MS,-4.21,140.25,134.34,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,NCLH,-3.75,26.68,25.68,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,NWS,-5.02,34.57,32.83,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,NWSA,-5.04,30.27,28.74,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,NXPI,-3.58,253.75,244.66,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,ODFL,-3.38,203.83,196.93,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,POOL,-3.79,356.64,343.12,2025-03-06,2025-03-06,2025-03-06,1.47,Full Recovery (90%+),unknown,unknown
2025-02-20,PWR,-8.59,307.46,281.05,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-20,RCL,-6.65,260.35,243.04,,,,0.13,Poor Recovery (<50%),unknown,unknown
2025-02-20,TRMB,-3.84,76.13,73.21,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,ABNB,-5.5,154.57,146.07,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,ACN,-4.14,378.12,362.46,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,AKAM,-13.79,89.0,76.73,2025-03-07,2025-03-07,,0.88,Good Recovery (75-90%),unknown,unknown
2025-02-21,ALGN,-3.48,197.3,190.43,,,,0.11,Poor Recovery (<50%),unknown,unknown
2025-02-21,AMD,-3.49,114.85,110.84,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,AMZN,-3.0,223.28,216.58,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,ANET,-5.64,104.18,98.3,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,APA,-3.23,23.17,22.42,,,,0.11,Poor Recovery (<50%),unknown,unknown
2025-02-21,APO,-4.17,157.1,150.55,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,AVGO,-3.1,224.97,218.0,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-02-21,AXON,-6.97,551.66,513.22,2025-02-26,2025-02-26,2025-02-26,1.54,Full Recovery (90%+),unknown,unknown
2025-02-21,AXP,-3.13,303.93,294.42,2025-02-28,,,0.58,Partial Recovery (50-75%),unknown,unknown
